SK_ID_CURR,TARGET
100001,0.08137784044074489
100005,0.07425038454172615
100013,0.03919612585953016
100028,0.028439597803540467
100038,0.06531563099199338
100042,0.056234513871718156
100057,0.10053680623445242
100065,0.15332449158639508
100066,0.10423846495428676
100067,0.12944315634905545
100074,0.030587288977876263
100090,0.07430601647212437
100091,0.0999073338836052
100092,0.03946657391275518
100106,0.10845858510785872
100107,0.09892145949488934
100109,0.055534294072203096
100117,0.05370335983826366
100128,0.16368723480359545
100141,0.05418634383870662
100150,0.13342480897834558
100168,0.031193184973129107
100169,0.03338296148518057
100170,0.11748063007934734
100171,0.09112161228324214
100172,0.0630171010907116
100184,0.07217909110585613
100187,0.04818385820577678
100212,0.050471379229624795
100222,0.039888980758558484
100223,0.12093637094928912
100232,0.09283819880185468
100241,0.214734147904916
100245,0.07829820617941921
100253,0.07704946973349978
100256,0.1759524916382923
100271,0.013929809150949412
100278,0.14237942611155346
100280,0.0876541635983308
100306,0.14767390497825542
100311,0.06285603949347826
100312,0.03904312980319345
100330,0.08274411656872775
100331,0.08028833599308151
100352,0.05432258682818117
100358,0.06068827698656934
100367,0.05116895631776139
100382,0.13665933696849733
100384,0.12472411539817697
100385,0.0661231741416315
100386,0.11600697601718044
100399,0.03271519010909923
100404,0.060323962475719965
100416,0.10171892727677549
100422,0.0609382374955615
100426,0.03870247777869392
100438,0.14429738212879453
100444,0.22087140016175238
100445,0.13469272121217293
100446,0.1637544745588957
100447,0.05801821644857262
100450,0.04989589958422885
100466,0.02943041979833104
100483,0.040822757610767986
100484,0.013388338386902626
100494,0.10414077657976616
100510,0.05232504417517526
100512,0.04950366253745466
100517,0.06581310273128659
100548,0.05093628041373356
100551,0.1375163788959426
100552,0.10795584016780563
100553,0.11956686640549938
100561,0.0937402550551514
100568,0.1552316624498947
100569,0.06924899891454529
100591,0.10635572179130154
100592,0.06453541489018184
100602,0.1372613553287494
100607,0.06198870330350395
100613,0.06242439295644505
100617,0.12117137786170244
100618,0.06587584298828436
100622,0.15597816949499382
100625,0.15249391975526888
100677,0.0995670248775716
100699,0.09209778515675342
100702,0.14455559099779855
100711,0.04680379791805556
100729,0.06049724584250026
100740,0.18417766376248343
100744,0.18483160427761244
100745,0.07036562056111931
100747,0.1243596829165325
100751,0.06613650426718562
100752,0.022700534748279853
100753,0.17623645867249624
100754,0.04176461769333698
100760,0.07096079657009664
100762,0.08522404495365567
100763,0.15338283273485853
100765,0.08728491600018146
100770,0.12802307357422782
100772,0.08311454010148646
100777,0.09965877644272086
100791,0.11996498518286428
100792,0.0737433057741664
100797,0.07393439583480736
100823,0.0864448376334819
100826,0.07728844455235497
100830,0.05861704608723483
100836,0.10862164112652253
100872,0.10341416150673145
100910,0.09536515959576922
100913,0.028639663774866656
100918,0.1963277286395805
100931,0.03558648749640662
100952,0.08852287475912346
100953,0.047224766176545106
100965,0.05852283527146043
100970,0.09884790876866273
100982,0.23997957706668843
100983,0.08332195364208492
100984,0.0988586004428146
100987,0.09951885058772958
100997,0.18862059211011348
100998,0.1460340668531007
101002,0.04519840339529683
101005,0.06749409829807852
101008,0.10856542704248727
101020,0.13283119404388427
101021,0.0717384426689122
101024,0.11136192128323637
101025,0.15790031445920333
101026,0.0211809307877854
101031,0.051841809718730085
101041,0.06339152290647518
