SK_ID_CURR,TARGET
100001,0.06755704432106352
100005,0.07060779730864228
100013,0.04604605050057452
100028,0.05562681335753599
100038,0.08431857324422797
100042,0.047839428147124274
100057,0.07839972152329518
100065,0.1619316161561298
100066,0.09721526332706466
100067,0.12976337370318308
100074,0.04169351059006105
100090,0.07001507379077589
100091,0.08463467378978357
100092,0.047134943813964186
100106,0.11341636401180014
100107,0.08515757484523352
100109,0.054989479005471235
100117,0.04120941227312743
100128,0.14873604299909313
100141,0.06104114614762648
100150,0.14561899360993516
100168,0.027599078594816286
100169,0.04197274926685947
100170,0.06563461512428888
100171,0.08190461145667495
100172,0.06986171721275516
100184,0.059883962897627575
100187,0.04329750709821711
100212,0.06192623421832638
100222,0.05844885533205648
100223,0.10590294621136419
100232,0.08273365521288567
100241,0.20168103206139973
100245,0.07580132919630703
100253,0.07529297225249307
100256,0.17808552061067787
100271,0.03070926418379904
100278,0.16969940167186673
100280,0.08905811850833618
100306,0.1694677576354547
100311,0.06982781155204798
100312,0.047989427816634705
100330,0.07323723597738707
100331,0.06130041056526017
100352,0.05128844594677558
100358,0.05844093318569669
100367,0.05730270052042524
100382,0.12485045094902529
100384,0.1443191220499993
100385,0.08150281826592454
100386,0.10398461127388366
100399,0.03084065409348293
100404,0.06427472677279804
100416,0.09009377418978345
100422,0.06956673630427378
100426,0.06353090161886316
100438,0.17070482756588679
100444,0.19769815284814585
100445,0.11899986566136386
100446,0.13522516757674305
100447,0.05679296467062653
100450,0.0523242806300177
100466,0.029745968276335796
100483,0.05430003542185774
100484,0.01686488839740163
100494,0.13625040225378526
100510,0.06008780647333969
100512,0.048671586929234
100517,0.0838749939932319
100548,0.05010122357886027
100551,0.08023818980606144
100552,0.1059130355491473
100553,0.11011656001253765
100561,0.09468116783413388
100568,0.15101846379029818
100569,0.06908876500837433
100591,0.1032152486495163
100592,0.055668775967167856
100602,0.16377354407260394
100607,0.0759573368443633
100613,0.06025587795243144
100617,0.09404197804335693
100618,0.06089618335486736
100622,0.15176821290021222
100625,0.12210411105293238
100677,0.08782524972243969
100699,0.08466101987562867
100702,0.1611476720726303
100711,0.0497264952671468
100729,0.06534868494711153
100740,0.16329324535114784
100744,0.19951500536042296
100745,0.10277355712808137
100747,0.12125377791460186
100751,0.08076234717943426
100752,0.03120084843455794
100753,0.17172354247646343
100754,0.049460279732268395
100760,0.07055146247844674
100762,0.09314112670795802
100763,0.1271768705398663
100765,0.08174747727121862
100770,0.16568778097224549
100772,0.06187748324613888
100777,0.09324684263092947
100791,0.11751178444816547
100792,0.0729741718566412
100797,0.06302456389199308
100823,0.1082027586008333
100826,0.09211219757459668
100830,0.05561437877471387
100836,0.10721030531304719
100872,0.10092328318550696
100910,0.09567866083294439
100913,0.039024256071715904
100918,0.1842605026518606
100931,0.03470630720584635
100952,0.11758411462108155
100953,0.04364979319802057
100965,0.06495533395635966
100970,0.0805686115627979
100982,0.19452185600559516
100983,0.07721984256684314
100984,0.128689201810824
100987,0.09866064688455171
100997,0.1623461297953631
100998,0.10940492801981824
101002,0.047910360726477766
101005,0.09836919174158558
101008,0.11197251181811547
101020,0.11042090068371231
101021,0.07867809464618698
101024,0.08838024270561001
101025,0.14013472044292577
101026,0.025920790151940976
101031,0.05124148881040649
101041,0.07668920789880855
101051,0.05323824815381287
101055,0.08442835568752663
101056,0.1836499303527044
101057,0.13838077783873365
101064,0.05472044508730863
101079,0.03775968457680578
101087,0.10762297874514233
101090,0.04593827408122832
101092,0.12370977422725683
101097,0.07878564862926546
101099,0.03397488841018086
101107,0.09020081363898845
101118,0.09362535131731757
101125,0.0891614397912657
101126,0.06648941422998829
101128,0.07366974130539211
101136,0.20249044946655567
101140,0.10411110450825059
101149,0.0942141315427636
101160,0.04042195643207858
101169,0.0392312220510687
101181,0.0776563632545552
101186,0.06330274114622098
101190,0.10295120758700096
101193,0.16606008732891828
101194,0.11997186570629269
101198,0.09628388504755149
101200,0.05102165375512241
101204,0.06597922181464917
101211,0.05867670662558955
101213,0.12923256353155146
101223,0.17659283410271565
101225,0.1396235274528237
101237,0.10674973542298132
101243,0.10302852600769541
101244,0.15208558631437252
101258,0.039494157520310484
101259,0.16397718542468662
101268,0.08992361957156782
101269,0.04327739527258348
101271,0.0986003336098027
101279,0.0433641334910957
101281,0.040340121519889714
101287,0.10124837179622019
101292,0.0430503726944342
101294,0.062185661590243704
101296,0.05703571669074346
101297,0.07977878175236938
101299,0.0796135541125713
101301,0.06358246347057742
101305,0.053835872567660245
101308,0.06238589723062504
101318,0.05629425489628271
101327,0.08362709533925723
101329,0.1226928393260017
101332,0.055563409584361595
101337,0.07746884926996474
101343,0.06368041332351304
101345,0.08569325324365257
101346,0.05704617803124501
101353,0.06343291121396132
101354,0.16085250442420793
101355,0.04053279431621348
101356,0.03694455518674906
101362,0.144230760027053
101363,0.0880271889298805
101365,0.042218278041236554
101366,0.06882710573605882
101367,0.20846709370252722
101368,0.059092332023532375
101374,0.1757181913293267
101380,0.06525754408780647
101383,0.03267682817363806
101398,0.038773347232095454
101399,0.07010919017318959
101401,0.07093456471872858
101412,0.14112535687718716
101426,0.05859222209459945
101427,0.16017043355133315
101428,0.11086182952258287
101429,0.06585746549763877
101434,0.05707839391822772
101440,0.13074497400044863
101448,0.12005415384221163
101449,0.05975094004417803
101465,0.15492934410613932
101467,0.09047213090678008
101472,0.16622228281990767
101478,0.0454405046755821
101497,0.05060648782365231
