,0,1,2,3,4,5,6,7,8,9
0,0.0959509370655165,-0.08723978532272282,-0.01697376181078786,-0.016206086173741502,-0.14050606307791502,-0.10945048926843531,0.10089267385259783,0.02256355043063763,-0.05913900108004647,0.0041391117286335944
1,0.035179515499410466,-0.0070250579795481435,-0.06250391925027637,-0.0032339116918381184,0.04075769429113648,0.016512436333510017,0.00011423494898798257,0.016238829139687022,0.07548800593964203,-0.04702486164371235
2,0.0199288116615769,-0.02861817251870645,-0.011640503894501717,-0.04880060287345776,0.00440179763798715,0.031562582806542235,-0.0023656265858473377,0.020103662875927228,-0.024300031755528334,-0.031998469202326484
3,0.05995223781020136,0.01305019558768386,-0.02644553956111831,-0.04299949091378583,0.038220887546349835,0.04777837768906923,-0.0073572324659417305,-0.02902679374346695,0.05122427233440118,-0.06123295689728319
4,0.021607105849845126,-0.015310568397018406,-0.026460115760364493,-0.017901482596038312,0.015654925194993535,0.032475550088085677,-0.04917593419111492,-0.000508195699321107,-0.019033901277101757,0.056413665704882925
5,0.005366613663873637,0.0022505760256213703,0.019607216213639474,-0.011306399238149169,-0.003976411936712293,0.01099883938423304,0.002155828152371506,0.0034962075034876967,0.018014896232779333,0.0011549484912493227
6,0.08567336336279269,-0.07926856456584025,0.01934878275750109,-0.14168351461319031,-0.012043065759714915,-0.07189564685738502,0.025165921492822547,0.04127512771024614,-0.02464645245063135,0.09467615671570155
7,0.06381354178767057,0.027714784405840496,0.005716191739459686,0.024528173793803627,-0.04101877125584828,0.023511748256987625,0.04940121569174826,-0.020976946423921033,-0.022329792718990465,-0.05187127490906484
8,0.06529476718153265,-0.04291721882575979,0.0777819450487081,-0.06153906749234908,-0.0811645810141527,0.01025935432454135,-0.07525628444333764,-0.06694298919372815,0.019803772667134904,0.07221208933024184
9,0.022075440049967306,0.007883841280761385,0.04208748072614282,-0.02067627405508065,-0.011590848345070801,0.025818319541419468,0.022734220660552105,0.0478833054432848,0.06988373033755738,0.04791675120763799
10,0.06737845727800887,-0.02403038761800007,-0.036851364193307846,-0.07142039548699564,0.05369984590362926,0.019129852905803456,-0.05488360862769527,-0.08623328200632266,-0.02028807945951506,-0.015547729441997267
11,0.08251189615896891,-0.004383382883844919,0.014700568143643405,-0.10192241252938046,0.06195610169307171,0.02034826069279266,-0.03889514352299988,-0.12537383405284894,0.003985724588516537,-0.06802491952159398
12,0.03968758213036933,-0.013686442628550606,0.06145682900914233,-0.06580048607923147,-0.05288018924330477,0.045925896861702155,0.025687685125836655,0.020765356289619542,0.03639903244436824,0.010068003513351378
13,0.038574314327135026,-0.0026740869943355805,0.10803308258256353,-0.03449300167022673,-0.08407398508785224,0.04815359463441333,0.051131755221372054,0.0017757359898374614,0.09508935926100553,0.03272566283738701
14,0.058720888946111105,-0.07245253477259514,0.006881490284740508,0.0349466131042566,-0.1696650104105755,-0.012750031571037745,-0.03366175417648463,-0.03945532867611917,-0.03531931561914244,0.014938527478047966
15,0.0075788905979508265,-0.006680812387877869,0.01573597225853604,-0.011551519448027932,-0.012681750180608692,0.015790738893635133,0.021765502417261523,0.012738943580751042,0.023972497082936167,0.012324989534417923
16,0.02184636065597479,-0.01828188864592457,-0.030758118448408884,-0.05266074045973486,0.05463681689659196,0.023318148272282714,-0.0038988581785964187,0.005639921019113492,0.00295859611677337,-2.8103386542844552e-05
17,0.0024233817709560135,0.002976638974341407,0.0059471657094769806,-0.00561310842871042,0.0004151301677830896,0.006389511913238608,-0.0025954743722658028,0.0050607986138975335,0.006563531515530947,0.0011901279551942605
18,0.012702922427126947,-0.008948668808071032,0.049551798105100985,-0.022759675863592187,-0.031833376237555555,0.016457226488498653,0.03780325804564528,-0.0007463824616585038,0.06219145719833791,0.02494336443396276
19,0.015336203111333461,-0.006284519920990064,0.04205535864712214,-0.030275241263855782,-0.023448721884608174,0.028596453431504458,0.02953301431640377,0.008044949478765008,0.06387490289067711,0.03086839511723075
20,0.01643630974168724,-0.00998799628910153,-0.017310272223135578,0.009744758998663951,-0.015199286013244783,0.01230889271366564,0.022154393390480264,0.048987303033340694,-0.01148717542893916,-0.01494209817789231
21,0.08630838412630014,-0.00397427665611611,-0.059791335485926626,0.023054024330984038,0.036656197114010934,-0.05156955010434311,-0.018357118844588804,-0.12837437955477382,0.0619020154187188,-0.02761103390843642
22,0.05397187830779364,0.05403055292861644,0.05750115394442649,-0.06822561974957583,0.05289146564689217,-0.027947121330374327,-0.08559958308308517,-0.007727717820591116,-0.08156274743208033,-0.040419294540349496
23,0.040231072012937755,-0.04501636096972202,-0.03127218435885384,-0.08254953986378989,0.013372966902910677,0.0009053843497696561,0.03393784097605381,0.0481564762929044,0.01892562382615499,-0.05321353858303619
24,0.05863372391867354,-0.061823806281381795,0.014591636318742468,-0.026622721190213913,-0.12235739259273805,0.025451213140329422,0.0033278016313940477,0.03338193260686134,-0.0019405850190756019,0.025107763494467472
25,0.020302029173456936,0.010230055425674806,0.015945954911904373,-0.005668952166908468,-0.007719860478655519,0.06522995245526479,-0.007185088640464489,-0.02262022698306883,0.015019793878275987,-0.019291124548547724
26,0.014995353991217599,-0.0097303071656744,-0.025475907512361427,-0.01576149607270109,0.031104312951412864,0.01349322750503889,-0.020386984820515215,0.008613826123573405,0.03380425713319456,-0.028775679684024655
27,0.07840808556480848,0.020451517782126536,-0.051432473603154706,0.042908205350918736,-0.029380029883805378,-0.0097125859769604,0.02818456309112461,-0.08393660468753956,-0.044914916753522334,-0.003193343183317359
28,0.02512814861531383,-0.011748172132732757,-0.053715865426610845,0.01238632931772244,0.026945962590743163,0.030798106430153228,-0.00520683188325144,0.03189522547023431,0.03868079409143799,-0.007919533796843747
29,0.01155777030079392,0.02219632804415597,0.026242036283096383,-0.013647067712926349,-0.0016161348713205506,0.01653607708652901,-0.008259643013508976,0.03678817786603217,0.015129689212805298,0.007371518002090845
30,0.04640486250116625,-0.00879320475664408,-0.043698997537440755,0.00096824560944519,0.013833921193996242,0.0020676604936623972,-0.05793178176314897,-0.05265998241987165,0.027243987419272326,-0.00788322741756761
31,0.023868456431267587,0.024891690509867052,0.0398661264666738,-0.0671882153942115,0.025895785361481096,0.009971683698771973,-0.0023290414714866097,0.026290376317734235,-0.0275245241045021,-0.018566737525497753
